layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
6,residual,ru,tier_2,transliteration,0.1005,0.2172,20,0
6,attn_out,ru,tier_2,transliteration,-0.0603,0.1451,20,0
6,mlp_out,ru,tier_2,transliteration,-0.0118,0.0944,20,0
7,residual,ru,tier_2,transliteration,0.0777,0.2346,20,0
7,attn_out,ru,tier_2,transliteration,-0.0095,0.1903,20,0
7,mlp_out,ru,tier_2,transliteration,-0.0432,0.1149,20,0
8,residual,ru,tier_2,transliteration,0.0624,0.2415,20,0
8,attn_out,ru,tier_2,transliteration,-0.0289,0.0401,20,0
8,mlp_out,ru,tier_2,transliteration,0.0622,0.0501,20,0
9,residual,ru,tier_2,transliteration,0.0819,0.3179,20,0
9,attn_out,ru,tier_2,transliteration,0.0146,0.026,20,0
9,mlp_out,ru,tier_2,transliteration,-0.0733,0.1974,20,0
10,residual,ru,tier_2,transliteration,0.1064,0.2893,20,0
10,attn_out,ru,tier_2,transliteration,0.0081,0.0654,20,0
10,mlp_out,ru,tier_2,transliteration,-0.0123,0.0749,20,0
11,residual,ru,tier_2,transliteration,0.1144,0.2794,20,0
11,attn_out,ru,tier_2,transliteration,0.0418,0.0906,20,0
11,mlp_out,ru,tier_2,transliteration,0.0539,0.15,20,0
12,residual,ru,tier_2,transliteration,0.0977,0.1306,20,0
12,attn_out,ru,tier_2,transliteration,0.0434,0.0443,20,0
12,mlp_out,ru,tier_2,transliteration,0.018,0.0719,20,0
13,residual,ru,tier_2,transliteration,0.137,0.107,20,0
13,attn_out,ru,tier_2,transliteration,0.032,0.0344,20,0
13,mlp_out,ru,tier_2,transliteration,0.0185,0.0605,20,0
14,residual,ru,tier_2,transliteration,0.1348,0.1158,20,0
14,attn_out,ru,tier_2,transliteration,0.0088,0.0133,20,0
14,mlp_out,ru,tier_2,transliteration,0.0023,0.0046,20,0
15,residual,ru,tier_2,transliteration,0.099,0.0946,20,0
15,attn_out,ru,tier_2,transliteration,0.0169,0.022,20,0
15,mlp_out,ru,tier_2,transliteration,-0.0211,0.0427,20,0
16,residual,ru,tier_2,transliteration,0.0945,0.0699,20,0
16,attn_out,ru,tier_2,transliteration,0.0116,0.0124,20,0
16,mlp_out,ru,tier_2,transliteration,-0.0028,0.017,20,0
17,residual,ru,tier_2,transliteration,0.0932,0.0694,20,0
17,attn_out,ru,tier_2,transliteration,0.0196,0.0123,20,0
17,mlp_out,ru,tier_2,transliteration,0.0021,0.0302,20,0
18,residual,ru,tier_2,transliteration,0.043,0.0261,20,0
18,attn_out,ru,tier_2,transliteration,0.0011,0.0033,20,0
18,mlp_out,ru,tier_2,transliteration,-0.0046,0.0072,20,0
19,residual,ru,tier_2,transliteration,0.0354,0.0197,20,0
19,attn_out,ru,tier_2,transliteration,0.0008,0.0051,20,0
19,mlp_out,ru,tier_2,transliteration,-0.0012,0.0054,20,0
20,residual,ru,tier_2,transliteration,0.0344,0.0182,20,0
20,attn_out,ru,tier_2,transliteration,-0.0022,0.0034,20,0
20,mlp_out,ru,tier_2,transliteration,0.0117,0.014,20,0
21,residual,ru,tier_2,transliteration,0.0352,0.017,20,0
21,attn_out,ru,tier_2,transliteration,-0.0002,0.005,20,0
21,mlp_out,ru,tier_2,transliteration,-0.0001,0.0107,20,0
22,residual,ru,tier_2,transliteration,0.0305,0.0138,20,0
22,attn_out,ru,tier_2,transliteration,0.0004,0.0026,20,0
22,mlp_out,ru,tier_2,transliteration,0.0046,0.0031,20,0
23,residual,ru,tier_2,transliteration,0.0352,0.0148,20,0
23,attn_out,ru,tier_2,transliteration,-0.0003,0.0031,20,0
23,mlp_out,ru,tier_2,transliteration,0.0033,0.0098,20,0
24,residual,ru,tier_2,transliteration,0.0358,0.0167,20,0
24,attn_out,ru,tier_2,transliteration,0.0018,0.0073,20,0
24,mlp_out,ru,tier_2,transliteration,-0.0015,0.0031,20,0
25,residual,ru,tier_2,transliteration,0.0349,0.0151,20,0
25,attn_out,ru,tier_2,transliteration,0.0093,0.0061,20,0
25,mlp_out,ru,tier_2,transliteration,0.0073,0.0043,20,0
26,residual,ru,tier_2,transliteration,0.0289,0.0104,20,0
26,attn_out,ru,tier_2,transliteration,0.0081,0.007,20,0
26,mlp_out,ru,tier_2,transliteration,-0.0052,0.0061,20,0
27,residual,ru,tier_2,transliteration,0.0275,0.0127,20,0
27,attn_out,ru,tier_2,transliteration,0.0016,0.0052,20,0
27,mlp_out,ru,tier_2,transliteration,0.0103,0.0067,20,0
28,residual,ru,tier_2,transliteration,0.0293,0.0132,20,0
28,attn_out,ru,tier_2,transliteration,0.003,0.0032,20,0
28,mlp_out,ru,tier_2,transliteration,0.0164,0.0187,20,0
29,residual,ru,tier_2,transliteration,0.0312,0.0167,20,0
29,attn_out,ru,tier_2,transliteration,-0.0028,0.0078,20,0
29,mlp_out,ru,tier_2,transliteration,0.0175,0.0106,20,0
30,residual,ru,tier_2,transliteration,0.0094,0.005,20,0
30,attn_out,ru,tier_2,transliteration,0.0045,0.0042,20,0
30,mlp_out,ru,tier_2,transliteration,0.0019,0.0041,20,0
31,residual,ru,tier_2,transliteration,0.0,0.0,20,0
31,attn_out,ru,tier_2,transliteration,0.0,0.0,20,0
31,mlp_out,ru,tier_2,transliteration,0.0,0.0,20,0
0,residual,ko,tier_2,transliteration,0.2381,0.1056,20,0
0,attn_out,ko,tier_2,transliteration,-0.0157,0.0304,20,0
0,mlp_out,ko,tier_2,transliteration,0.04,0.0329,20,0
1,residual,ko,tier_2,transliteration,0.0799,0.0535,20,0
1,attn_out,ko,tier_2,transliteration,-0.0076,0.0352,20,0
1,mlp_out,ko,tier_2,transliteration,-0.005,0.0279,20,0
2,residual,ko,tier_2,transliteration,0.0765,0.0538,20,0
2,attn_out,ko,tier_2,transliteration,-0.0158,0.0237,20,0
2,mlp_out,ko,tier_2,transliteration,0.012,0.0227,20,0
3,residual,ko,tier_2,transliteration,0.0837,0.0576,20,0
3,attn_out,ko,tier_2,transliteration,-0.0071,0.0215,20,0
3,mlp_out,ko,tier_2,transliteration,0.019,0.0245,20,0
4,residual,ko,tier_2,transliteration,0.1204,0.0505,20,0
4,attn_out,ko,tier_2,transliteration,0.0052,0.0143,20,0
4,mlp_out,ko,tier_2,transliteration,0.0251,0.026,20,0
5,residual,ko,tier_2,transliteration,0.1128,0.0443,20,0
5,attn_out,ko,tier_2,transliteration,-0.0056,0.0083,20,0
5,mlp_out,ko,tier_2,transliteration,0.02,0.0202,20,0
6,residual,ko,tier_2,transliteration,0.1318,0.0451,20,0
6,attn_out,ko,tier_2,transliteration,0.0141,0.0076,20,0
6,mlp_out,ko,tier_2,transliteration,0.0395,0.0202,20,0
7,residual,ko,tier_2,transliteration,0.1222,0.0516,20,0
7,attn_out,ko,tier_2,transliteration,0.0008,0.0092,20,0
7,mlp_out,ko,tier_2,transliteration,0.0154,0.0246,20,0
8,residual,ko,tier_2,transliteration,0.1079,0.0482,20,0
8,attn_out,ko,tier_2,transliteration,0.0093,0.0129,20,0
8,mlp_out,ko,tier_2,transliteration,0.0189,0.0056,20,0
9,residual,ko,tier_2,transliteration,0.0971,0.0386,20,0
9,attn_out,ko,tier_2,transliteration,0.0099,0.0046,20,0
9,mlp_out,ko,tier_2,transliteration,0.013,0.0192,20,0
10,residual,ko,tier_2,transliteration,0.0874,0.0307,20,0
10,attn_out,ko,tier_2,transliteration,0.0022,0.005,20,0
10,mlp_out,ko,tier_2,transliteration,0.0013,0.0129,20,0
11,residual,ko,tier_2,transliteration,0.0903,0.034,20,0
11,attn_out,ko,tier_2,transliteration,0.0096,0.0052,20,0
11,mlp_out,ko,tier_2,transliteration,-0.0109,0.0087,20,0
12,residual,ko,tier_2,transliteration,0.0811,0.0233,20,0
12,attn_out,ko,tier_2,transliteration,0.0225,0.0086,20,0
12,mlp_out,ko,tier_2,transliteration,0.0016,0.018,20,0
13,residual,ko,tier_2,transliteration,0.0766,0.0249,20,0
13,attn_out,ko,tier_2,transliteration,0.0011,0.0081,20,0
13,mlp_out,ko,tier_2,transliteration,0.0123,0.0126,20,0
14,residual,ko,tier_2,transliteration,0.0601,0.0252,20,0
14,attn_out,ko,tier_2,transliteration,0.0113,0.0068,20,0
14,mlp_out,ko,tier_2,transliteration,0.023,0.0125,20,0
15,residual,ko,tier_2,transliteration,0.0552,0.0228,20,0
15,attn_out,ko,tier_2,transliteration,-0.0008,0.0036,20,0
15,mlp_out,ko,tier_2,transliteration,-0.0167,0.0059,20,0
16,residual,ko,tier_2,transliteration,0.0515,0.0187,20,0
16,attn_out,ko,tier_2,transliteration,0.0053,0.0033,20,0
16,mlp_out,ko,tier_2,transliteration,0.009,0.0058,20,0
17,residual,ko,tier_2,transliteration,0.0528,0.0152,20,0
17,attn_out,ko,tier_2,transliteration,0.0066,0.0013,20,0
17,mlp_out,ko,tier_2,transliteration,0.0073,0.0046,20,0
18,residual,ko,tier_2,transliteration,0.0446,0.0145,20,0
18,attn_out,ko,tier_2,transliteration,0.0035,0.0025,20,0
18,mlp_out,ko,tier_2,transliteration,0.0092,0.0037,20,0
19,residual,ko,tier_2,transliteration,0.042,0.0151,20,0
19,attn_out,ko,tier_2,transliteration,0.0011,0.0008,20,0
19,mlp_out,ko,tier_2,transliteration,-0.0048,0.0084,20,0
20,residual,ko,tier_2,transliteration,0.0392,0.0151,20,0
20,attn_out,ko,tier_2,transliteration,0.0011,0.0015,20,0
20,mlp_out,ko,tier_2,transliteration,0.0113,0.0048,20,0
21,residual,ko,tier_2,transliteration,0.0386,0.0154,20,0
21,attn_out,ko,tier_2,transliteration,-0.0009,0.0012,20,0
21,mlp_out,ko,tier_2,transliteration,0.0087,0.004,20,0
22,residual,ko,tier_2,transliteration,0.0392,0.0135,20,0
22,attn_out,ko,tier_2,transliteration,-0.0015,0.0013,20,0
22,mlp_out,ko,tier_2,transliteration,0.0101,0.0026,20,0
23,residual,ko,tier_2,transliteration,0.0353,0.0121,20,0
23,attn_out,ko,tier_2,transliteration,0.0006,0.0005,20,0
23,mlp_out,ko,tier_2,transliteration,0.0066,0.0035,20,0
24,residual,ko,tier_2,transliteration,0.0334,0.0101,20,0
24,attn_out,ko,tier_2,transliteration,-0.0,0.0022,20,0
24,mlp_out,ko,tier_2,transliteration,0.0084,0.0011,20,0
25,residual,ko,tier_2,transliteration,0.0329,0.009,20,0
25,attn_out,ko,tier_2,transliteration,0.0058,0.0036,20,0
25,mlp_out,ko,tier_2,transliteration,0.0014,0.0042,20,0
26,residual,ko,tier_2,transliteration,0.0313,0.0065,20,0
26,attn_out,ko,tier_2,transliteration,0.0033,0.0011,20,0
26,mlp_out,ko,tier_2,transliteration,0.0061,0.0038,20,0
27,residual,ko,tier_2,transliteration,0.0222,0.0049,20,0
27,attn_out,ko,tier_2,transliteration,0.0026,0.0015,20,0
27,mlp_out,ko,tier_2,transliteration,0.0098,0.0032,20,0
28,residual,ko,tier_2,transliteration,0.0224,0.0044,20,0
28,attn_out,ko,tier_2,transliteration,0.0027,0.0012,20,0
28,mlp_out,ko,tier_2,transliteration,0.0079,0.0043,20,0
29,residual,ko,tier_2,transliteration,0.0119,0.0017,20,0
29,attn_out,ko,tier_2,transliteration,0.0047,0.0035,20,0
29,mlp_out,ko,tier_2,transliteration,0.0028,0.0012,20,0
30,residual,ko,tier_2,transliteration,0.0068,0.0026,20,0
30,attn_out,ko,tier_2,transliteration,0.0051,0.0018,20,0
30,mlp_out,ko,tier_2,transliteration,-0.0001,0.0021,20,0
31,residual,ko,tier_2,transliteration,0.0,0.0,20,0
31,attn_out,ko,tier_2,transliteration,0.0,0.0,20,0
31,mlp_out,ko,tier_2,transliteration,0.0,0.0,20,0
0,residual,ja,tier_2,transliteration,0.2236,0.1121,20,0
0,attn_out,ja,tier_2,transliteration,-0.0579,0.0302,20,0
0,mlp_out,ja,tier_2,transliteration,-0.0055,0.0386,20,0
1,residual,ja,tier_2,transliteration,0.1073,0.0454,20,0
1,attn_out,ja,tier_2,transliteration,-0.0193,0.0356,20,0
1,mlp_out,ja,tier_2,transliteration,-0.0393,0.0392,20,0
2,residual,ja,tier_2,transliteration,0.0872,0.0482,20,0
2,attn_out,ja,tier_2,transliteration,-0.0161,0.0253,20,0
2,mlp_out,ja,tier_2,transliteration,-0.032,0.0321,20,0
3,residual,ja,tier_2,transliteration,0.0815,0.0466,20,0
3,attn_out,ja,tier_2,transliteration,-0.0023,0.0361,20,0
3,mlp_out,ja,tier_2,transliteration,0.0196,0.0389,20,0
4,residual,ja,tier_2,transliteration,0.0666,0.0288,20,0
4,attn_out,ja,tier_2,transliteration,0.0153,0.031,20,0
4,mlp_out,ja,tier_2,transliteration,0.021,0.0454,20,0
5,residual,ja,tier_2,transliteration,0.0538,0.0462,20,0
5,attn_out,ja,tier_2,transliteration,-0.0191,0.0437,20,0
5,mlp_out,ja,tier_2,transliteration,-0.0238,0.0383,20,0
6,residual,ja,tier_2,transliteration,0.0623,0.0624,20,0
6,attn_out,ja,tier_2,transliteration,-0.0627,0.046,20,0
6,mlp_out,ja,tier_2,transliteration,-0.0246,0.0163,20,0
7,residual,ja,tier_2,transliteration,0.088,0.0548,20,0
7,attn_out,ja,tier_2,transliteration,-0.0096,0.014,20,0
7,mlp_out,ja,tier_2,transliteration,-0.0225,0.0235,20,0
8,residual,ja,tier_2,transliteration,0.0782,0.0548,20,0
8,attn_out,ja,tier_2,transliteration,0.0059,0.0163,20,0
8,mlp_out,ja,tier_2,transliteration,0.0007,0.0207,20,0
9,residual,ja,tier_2,transliteration,0.071,0.0544,20,0
9,attn_out,ja,tier_2,transliteration,-0.0102,0.0082,20,0
9,mlp_out,ja,tier_2,transliteration,-0.021,0.0177,20,0
10,residual,ja,tier_2,transliteration,0.0517,0.0467,20,0
10,attn_out,ja,tier_2,transliteration,-0.0097,0.0112,20,0
10,mlp_out,ja,tier_2,transliteration,0.0089,0.0141,20,0
11,residual,ja,tier_2,transliteration,0.0386,0.0482,20,0
11,attn_out,ja,tier_2,transliteration,-0.0083,0.0137,20,0
11,mlp_out,ja,tier_2,transliteration,-0.0079,0.0194,20,0
12,residual,ja,tier_2,transliteration,0.0072,0.0243,20,0
12,attn_out,ja,tier_2,transliteration,0.0135,0.0341,20,0
12,mlp_out,ja,tier_2,transliteration,-0.0268,0.0177,20,0
13,residual,ja,tier_2,transliteration,0.0353,0.0405,20,0
13,attn_out,ja,tier_2,transliteration,-0.002,0.0094,20,0
13,mlp_out,ja,tier_2,transliteration,-0.0102,0.0161,20,0
14,residual,ja,tier_2,transliteration,0.0384,0.0409,20,0
14,attn_out,ja,tier_2,transliteration,0.0076,0.0128,20,0
14,mlp_out,ja,tier_2,transliteration,-0.0175,0.0188,20,0
15,residual,ja,tier_2,transliteration,0.0324,0.0405,20,0
15,attn_out,ja,tier_2,transliteration,-0.0027,0.0041,20,0
15,mlp_out,ja,tier_2,transliteration,-0.0095,0.0116,20,0
16,residual,ja,tier_2,transliteration,0.0293,0.0323,20,0
16,attn_out,ja,tier_2,transliteration,-0.0046,0.0028,20,0
16,mlp_out,ja,tier_2,transliteration,-0.0064,0.0045,20,0
17,residual,ja,tier_2,transliteration,0.0379,0.0384,20,0
17,attn_out,ja,tier_2,transliteration,0.006,0.0062,20,0
17,mlp_out,ja,tier_2,transliteration,0.0057,0.0046,20,0
18,residual,ja,tier_2,transliteration,0.0301,0.0331,20,0
18,attn_out,ja,tier_2,transliteration,-0.0014,0.0036,20,0
18,mlp_out,ja,tier_2,transliteration,-0.0015,0.0049,20,0
19,residual,ja,tier_2,transliteration,0.029,0.0308,20,0
19,attn_out,ja,tier_2,transliteration,0.0,0.0031,20,0
19,mlp_out,ja,tier_2,transliteration,-0.0095,0.0031,20,0
20,residual,ja,tier_2,transliteration,0.0361,0.0291,20,0
20,attn_out,ja,tier_2,transliteration,0.0136,0.0056,20,0
20,mlp_out,ja,tier_2,transliteration,0.0123,0.0121,20,0
21,residual,ja,tier_2,transliteration,0.0297,0.0287,20,0
21,attn_out,ja,tier_2,transliteration,0.0011,0.0034,20,0
21,mlp_out,ja,tier_2,transliteration,0.0245,0.012,20,0
22,residual,ja,tier_2,transliteration,0.0299,0.0235,20,0
22,attn_out,ja,tier_2,transliteration,-0.0011,0.0025,20,0
22,mlp_out,ja,tier_2,transliteration,0.0063,0.0048,20,0
23,residual,ja,tier_2,transliteration,0.0288,0.0222,20,0
23,attn_out,ja,tier_2,transliteration,-0.0008,0.0012,20,0
23,mlp_out,ja,tier_2,transliteration,0.0003,0.0062,20,0
24,residual,ja,tier_2,transliteration,0.0267,0.0196,20,0
24,attn_out,ja,tier_2,transliteration,0.008,0.0051,20,0
24,mlp_out,ja,tier_2,transliteration,0.023,0.0118,20,0
25,residual,ja,tier_2,transliteration,0.0293,0.0196,20,0
25,attn_out,ja,tier_2,transliteration,0.0036,0.0023,20,0
25,mlp_out,ja,tier_2,transliteration,-0.0035,0.0039,20,0
26,residual,ja,tier_2,transliteration,0.0293,0.0175,20,0
26,attn_out,ja,tier_2,transliteration,0.0055,0.0015,20,0
26,mlp_out,ja,tier_2,transliteration,-0.0021,0.0076,20,0
27,residual,ja,tier_2,transliteration,0.0297,0.0175,20,0
27,attn_out,ja,tier_2,transliteration,0.0058,0.0031,20,0
27,mlp_out,ja,tier_2,transliteration,0.015,0.0076,20,0
28,residual,ja,tier_2,transliteration,0.0266,0.0156,20,0
28,attn_out,ja,tier_2,transliteration,-0.0002,0.0037,20,0
28,mlp_out,ja,tier_2,transliteration,0.0194,0.0083,20,0
29,residual,ja,tier_2,transliteration,0.0133,0.007,20,0
29,attn_out,ja,tier_2,transliteration,-0.0037,0.0023,20,0
29,mlp_out,ja,tier_2,transliteration,0.0001,0.003,20,0
30,residual,ja,tier_2,transliteration,0.0061,0.0038,20,0
30,attn_out,ja,tier_2,transliteration,0.0039,0.0029,20,0
30,mlp_out,ja,tier_2,transliteration,-0.0007,0.0008,20,0
31,residual,ja,tier_2,transliteration,0.0,0.0,20,0
31,attn_out,ja,tier_2,transliteration,0.0,0.0,20,0
31,mlp_out,ja,tier_2,transliteration,0.0,0.0,20,0
0,residual,tr,tier_3,transliteration,-0.5319,0.2511,20,0
0,attn_out,tr,tier_3,transliteration,-0.0937,0.0562,20,0
0,mlp_out,tr,tier_3,transliteration,-0.259,0.1748,20,0
1,residual,tr,tier_3,transliteration,-0.4483,0.2399,20,0
1,attn_out,tr,tier_3,transliteration,0.0043,0.0334,20,0
1,mlp_out,tr,tier_3,transliteration,-0.1405,0.1231,20,0
2,residual,tr,tier_3,transliteration,-0.4439,0.2222,20,0
2,attn_out,tr,tier_3,transliteration,-0.0257,0.0411,20,0
2,mlp_out,tr,tier_3,transliteration,-0.2219,0.1932,20,0
3,residual,tr,tier_3,transliteration,-0.367,0.2116,20,0
3,attn_out,tr,tier_3,transliteration,-0.0426,0.2401,20,0
3,mlp_out,tr,tier_3,transliteration,-0.1445,0.1485,20,0
4,residual,tr,tier_3,transliteration,-0.2777,0.1578,20,0
4,attn_out,tr,tier_3,transliteration,-0.0184,0.0458,20,0
4,mlp_out,tr,tier_3,transliteration,-0.1151,0.1223,20,0
5,residual,tr,tier_3,transliteration,-0.2745,0.1558,20,0
5,attn_out,tr,tier_3,transliteration,-0.0193,0.0554,20,0
5,mlp_out,tr,tier_3,transliteration,-0.1168,0.0679,20,0
6,residual,tr,tier_3,transliteration,-0.2769,0.137,20,0
6,attn_out,tr,tier_3,transliteration,-0.0501,0.0541,20,0
6,mlp_out,tr,tier_3,transliteration,-0.0864,0.0788,20,0
7,residual,tr,tier_3,transliteration,-0.2535,0.1211,20,0
7,attn_out,tr,tier_3,transliteration,-0.0161,0.038,20,0
7,mlp_out,tr,tier_3,transliteration,-0.0219,0.0695,20,0
8,residual,tr,tier_3,transliteration,-0.2574,0.1249,20,0
8,attn_out,tr,tier_3,transliteration,-0.028,0.039,20,0
8,mlp_out,tr,tier_3,transliteration,-0.0284,0.04,20,0
9,residual,tr,tier_3,transliteration,-0.29,0.1273,20,0
9,attn_out,tr,tier_3,transliteration,-0.0306,0.0289,20,0
9,mlp_out,tr,tier_3,transliteration,-0.0488,0.07,20,0
10,residual,tr,tier_3,transliteration,-0.3006,0.1357,20,0
10,attn_out,tr,tier_3,transliteration,-0.0317,0.0407,20,0
10,mlp_out,tr,tier_3,transliteration,-0.0222,0.0762,20,0
11,residual,tr,tier_3,transliteration,-0.2892,0.1332,20,0
11,attn_out,tr,tier_3,transliteration,-0.0589,0.0247,20,0
11,mlp_out,tr,tier_3,transliteration,-0.0326,0.0649,20,0
12,residual,tr,tier_3,transliteration,-0.3127,0.1241,20,0
12,attn_out,tr,tier_3,transliteration,-0.0233,0.0207,20,0
12,mlp_out,tr,tier_3,transliteration,-0.0799,0.0618,20,0
13,residual,tr,tier_3,transliteration,-0.2441,0.0777,20,0
13,attn_out,tr,tier_3,transliteration,-0.0166,0.0151,20,0
13,mlp_out,tr,tier_3,transliteration,-0.0275,0.0196,20,0
14,residual,tr,tier_3,transliteration,-0.2322,0.0674,20,0
14,attn_out,tr,tier_3,transliteration,-0.0422,0.0153,20,0
14,mlp_out,tr,tier_3,transliteration,-0.0303,0.033,20,0
15,residual,tr,tier_3,transliteration,-0.2013,0.0567,20,0
15,attn_out,tr,tier_3,transliteration,-0.007,0.013,20,0
15,mlp_out,tr,tier_3,transliteration,-0.0134,0.022,20,0
16,residual,tr,tier_3,transliteration,-0.2153,0.0637,20,0
16,attn_out,tr,tier_3,transliteration,-0.0387,0.0133,20,0
16,mlp_out,tr,tier_3,transliteration,-0.0138,0.0383,20,0
17,residual,tr,tier_3,transliteration,-0.1837,0.0696,20,0
17,attn_out,tr,tier_3,transliteration,-0.0236,0.0092,20,0
17,mlp_out,tr,tier_3,transliteration,-0.0229,0.0104,20,0
18,residual,tr,tier_3,transliteration,-0.1456,0.074,20,0
18,attn_out,tr,tier_3,transliteration,-0.0106,0.0058,20,0
18,mlp_out,tr,tier_3,transliteration,-0.0142,0.0136,20,0
19,residual,tr,tier_3,transliteration,-0.1327,0.071,20,0
19,attn_out,tr,tier_3,transliteration,-0.0052,0.0083,20,0
19,mlp_out,tr,tier_3,transliteration,0.0021,0.0184,20,0
20,residual,tr,tier_3,transliteration,-0.142,0.063,20,0
20,attn_out,tr,tier_3,transliteration,0.0019,0.0045,20,0
20,mlp_out,tr,tier_3,transliteration,-0.0491,0.0217,20,0
21,residual,tr,tier_3,transliteration,-0.1246,0.0544,20,0
21,attn_out,tr,tier_3,transliteration,0.0068,0.0059,20,0
21,mlp_out,tr,tier_3,transliteration,-0.0141,0.0239,20,0
22,residual,tr,tier_3,transliteration,-0.1304,0.0505,20,0
22,attn_out,tr,tier_3,transliteration,0.0038,0.0035,20,0
22,mlp_out,tr,tier_3,transliteration,-0.0252,0.0209,20,0
23,residual,tr,tier_3,transliteration,-0.1175,0.0352,20,0
23,attn_out,tr,tier_3,transliteration,0.0019,0.0037,20,0
23,mlp_out,tr,tier_3,transliteration,-0.02,0.0105,20,0
24,residual,tr,tier_3,transliteration,-0.1132,0.0328,20,0
24,attn_out,tr,tier_3,transliteration,-0.0218,0.0103,20,0
24,mlp_out,tr,tier_3,transliteration,-0.0054,0.0074,20,0
25,residual,tr,tier_3,transliteration,-0.1082,0.0326,20,0
25,attn_out,tr,tier_3,transliteration,-0.0074,0.0073,20,0
25,mlp_out,tr,tier_3,transliteration,0.003,0.0113,20,0
26,residual,tr,tier_3,transliteration,-0.0758,0.0268,20,0
26,attn_out,tr,tier_3,transliteration,-0.0253,0.0106,20,0
26,mlp_out,tr,tier_3,transliteration,-0.0212,0.0136,20,0
27,residual,tr,tier_3,transliteration,-0.073,0.0259,20,0
27,attn_out,tr,tier_3,transliteration,-0.0041,0.0073,20,0
27,mlp_out,tr,tier_3,transliteration,-0.0285,0.0085,20,0
28,residual,tr,tier_3,transliteration,-0.0517,0.0182,20,0
28,attn_out,tr,tier_3,transliteration,-0.0053,0.0055,20,0
28,mlp_out,tr,tier_3,transliteration,0.0187,0.0094,20,0
29,residual,tr,tier_3,transliteration,-0.0338,0.0082,20,0
29,attn_out,tr,tier_3,transliteration,0.004,0.0045,20,0
29,mlp_out,tr,tier_3,transliteration,-0.0536,0.0142,20,0
30,residual,tr,tier_3,transliteration,-0.0111,0.0044,20,0
30,attn_out,tr,tier_3,transliteration,-0.0085,0.0018,20,0
30,mlp_out,tr,tier_3,transliteration,-0.0047,0.0091,20,0
31,residual,tr,tier_3,transliteration,0.0,0.0,20,0
31,attn_out,tr,tier_3,transliteration,0.0,0.0,20,0
31,mlp_out,tr,tier_3,transliteration,0.0,0.0,20,0
0,residual,id,tier_3,transliteration,0.5568,1.4139,20,0
0,attn_out,id,tier_3,transliteration,0.1432,0.2394,20,0
0,mlp_out,id,tier_3,transliteration,0.558,0.8678,20,0
1,residual,id,tier_3,transliteration,0.7246,1.3727,20,0
1,attn_out,id,tier_3,transliteration,0.3576,0.5843,20,0
1,mlp_out,id,tier_3,transliteration,0.4324,1.0254,20,0
2,residual,id,tier_3,transliteration,0.7592,1.3647,20,0
2,attn_out,id,tier_3,transliteration,-0.0728,0.1392,20,0
2,mlp_out,id,tier_3,transliteration,0.2684,0.5452,20,0
3,residual,id,tier_3,transliteration,0.6465,1.4086,20,0
3,attn_out,id,tier_3,transliteration,-0.0152,0.5805,20,0
3,mlp_out,id,tier_3,transliteration,0.2672,0.3021,20,0
4,residual,id,tier_3,transliteration,0.5914,1.2779,20,0
4,attn_out,id,tier_3,transliteration,0.0017,0.2007,20,0
4,mlp_out,id,tier_3,transliteration,0.3374,0.6094,20,0
5,residual,id,tier_3,transliteration,0.653,1.2415,20,0
5,attn_out,id,tier_3,transliteration,0.0859,0.2311,20,0
5,mlp_out,id,tier_3,transliteration,0.3717,0.7523,20,0
6,residual,id,tier_3,transliteration,0.6664,1.2568,20,0
6,attn_out,id,tier_3,transliteration,0.0714,0.1583,20,0
6,mlp_out,id,tier_3,transliteration,0.2967,0.332,20,0
7,residual,id,tier_3,transliteration,0.6626,1.2117,20,0
7,attn_out,id,tier_3,transliteration,0.201,0.3239,20,0
7,mlp_out,id,tier_3,transliteration,0.1885,0.4546,20,0
8,residual,id,tier_3,transliteration,0.5769,1.127,20,0
8,attn_out,id,tier_3,transliteration,0.1355,0.3843,20,0
8,mlp_out,id,tier_3,transliteration,-0.0037,0.0775,20,0
9,residual,id,tier_3,transliteration,0.5657,1.1079,20,0
9,attn_out,id,tier_3,transliteration,-0.0128,0.1512,20,0
9,mlp_out,id,tier_3,transliteration,0.0141,0.2078,20,0
10,residual,id,tier_3,transliteration,0.617,1.2091,20,0
10,attn_out,id,tier_3,transliteration,0.0385,0.0659,20,0
10,mlp_out,id,tier_3,transliteration,-0.0079,0.1311,20,0
11,residual,id,tier_3,transliteration,0.5795,1.2046,20,0
11,attn_out,id,tier_3,transliteration,0.0052,0.0947,20,0
11,mlp_out,id,tier_3,transliteration,0.0557,0.1803,20,0
12,residual,id,tier_3,transliteration,0.5755,1.1402,20,0
12,attn_out,id,tier_3,transliteration,0.0642,0.0808,20,0
12,mlp_out,id,tier_3,transliteration,0.1184,0.2199,20,0
13,residual,id,tier_3,transliteration,0.5053,1.0304,20,0
13,attn_out,id,tier_3,transliteration,-0.0177,0.0763,20,0
13,mlp_out,id,tier_3,transliteration,0.1308,0.2767,20,0
14,residual,id,tier_3,transliteration,0.4021,0.8145,20,0
14,attn_out,id,tier_3,transliteration,0.0477,0.0979,20,0
14,mlp_out,id,tier_3,transliteration,-0.0887,0.1469,20,0
15,residual,id,tier_3,transliteration,0.3382,0.6369,20,0
15,attn_out,id,tier_3,transliteration,0.0047,0.0304,20,0
15,mlp_out,id,tier_3,transliteration,0.0245,0.1138,20,0
