layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
19,residual,ja,tier_2,transliteration,-0.4353,0.8284,20,0
19,attn_out,ja,tier_2,transliteration,-0.0486,0.0252,20,0
19,mlp_out,ja,tier_2,transliteration,-0.0613,0.083,20,0
20,residual,ja,tier_2,transliteration,-0.3619,0.6008,20,0
20,attn_out,ja,tier_2,transliteration,0.0075,0.0233,20,0
20,mlp_out,ja,tier_2,transliteration,0.0093,0.0425,20,0
21,residual,ja,tier_2,transliteration,-0.5299,0.6361,20,0
21,attn_out,ja,tier_2,transliteration,-0.0151,0.0095,20,0
21,mlp_out,ja,tier_2,transliteration,-0.0226,0.0219,20,0
22,residual,ja,tier_2,transliteration,-0.4428,0.5296,20,0
22,attn_out,ja,tier_2,transliteration,-0.0179,0.0265,20,0
22,mlp_out,ja,tier_2,transliteration,0.0094,0.0238,20,0
23,residual,ja,tier_2,transliteration,-0.2772,0.3314,20,0
23,attn_out,ja,tier_2,transliteration,-0.0052,0.0108,20,0
23,mlp_out,ja,tier_2,transliteration,0.0019,0.0206,20,0
24,residual,ja,tier_2,transliteration,-0.2221,0.2846,20,0
24,attn_out,ja,tier_2,transliteration,0.0166,0.0052,20,0
24,mlp_out,ja,tier_2,transliteration,-0.0075,0.0181,20,0
25,residual,ja,tier_2,transliteration,-0.1189,0.0967,20,0
25,attn_out,ja,tier_2,transliteration,0.0023,0.0046,20,0
25,mlp_out,ja,tier_2,transliteration,-0.0454,0.0403,20,0
26,residual,ja,tier_2,transliteration,-0.0358,0.0542,20,0
26,attn_out,ja,tier_2,transliteration,-0.0086,0.0098,20,0
26,mlp_out,ja,tier_2,transliteration,-0.005,0.0133,20,0
27,residual,ja,tier_2,transliteration,0.0,0.0,20,0
27,attn_out,ja,tier_2,transliteration,0.0,0.0,20,0
27,mlp_out,ja,tier_2,transliteration,0.0,0.0,20,0
0,residual,tr,tier_3,transliteration,-1.8926,0.3207,20,0
0,attn_out,tr,tier_3,transliteration,-1.8862,0.3062,20,0
0,mlp_out,tr,tier_3,transliteration,-0.9833,0.4051,20,0
1,residual,tr,tier_3,transliteration,-1.6639,0.906,20,0
1,attn_out,tr,tier_3,transliteration,0.0329,0.1364,20,0
1,mlp_out,tr,tier_3,transliteration,-0.0633,0.5152,20,0
2,residual,tr,tier_3,transliteration,-1.6529,0.8883,20,0
2,attn_out,tr,tier_3,transliteration,0.0192,0.115,20,0
2,mlp_out,tr,tier_3,transliteration,-0.1775,0.6795,20,0
3,residual,tr,tier_3,transliteration,-1.4132,0.8796,20,0
3,attn_out,tr,tier_3,transliteration,0.1209,0.1943,20,0
3,mlp_out,tr,tier_3,transliteration,0.1923,0.3406,20,0
4,residual,tr,tier_3,transliteration,-1.3388,0.9838,20,0
4,attn_out,tr,tier_3,transliteration,-0.1471,0.3702,20,0
4,mlp_out,tr,tier_3,transliteration,-0.0809,0.3089,20,0
5,residual,tr,tier_3,transliteration,-1.0499,1.1184,20,0
5,attn_out,tr,tier_3,transliteration,-0.0703,0.0617,20,0
5,mlp_out,tr,tier_3,transliteration,-0.1206,0.5143,20,0
6,residual,tr,tier_3,transliteration,-0.1733,1.0809,20,0
6,attn_out,tr,tier_3,transliteration,-0.2076,0.287,20,0
6,mlp_out,tr,tier_3,transliteration,-0.1416,0.3795,20,0
7,residual,tr,tier_3,transliteration,-0.3572,1.256,20,0
7,attn_out,tr,tier_3,transliteration,0.1261,0.4456,20,0
7,mlp_out,tr,tier_3,transliteration,-0.0122,0.6665,20,0
8,residual,tr,tier_3,transliteration,-0.0364,1.3697,20,0
8,attn_out,tr,tier_3,transliteration,0.1192,0.105,20,0
8,mlp_out,tr,tier_3,transliteration,0.5713,0.5948,20,0
9,residual,tr,tier_3,transliteration,-0.0037,1.5209,20,0
9,attn_out,tr,tier_3,transliteration,0.068,0.2601,20,0
9,mlp_out,tr,tier_3,transliteration,0.2979,0.4455,20,0
10,residual,tr,tier_3,transliteration,-0.0732,2.0223,20,0
10,attn_out,tr,tier_3,transliteration,-0.004,0.1242,20,0
10,mlp_out,tr,tier_3,transliteration,0.0775,0.2476,20,0
11,residual,tr,tier_3,transliteration,0.1594,1.8197,20,0
11,attn_out,tr,tier_3,transliteration,0.1072,0.3824,20,0
11,mlp_out,tr,tier_3,transliteration,0.171,0.2357,20,0
12,residual,tr,tier_3,transliteration,0.1222,1.7479,20,0
12,attn_out,tr,tier_3,transliteration,-0.0673,0.1704,20,0
12,mlp_out,tr,tier_3,transliteration,0.3282,0.1684,20,0
13,residual,tr,tier_3,transliteration,-0.141,1.5082,20,0
13,attn_out,tr,tier_3,transliteration,-0.1492,0.4021,20,0
13,mlp_out,tr,tier_3,transliteration,0.3092,0.21,20,0
14,residual,tr,tier_3,transliteration,-0.4742,1.8149,20,0
14,attn_out,tr,tier_3,transliteration,-0.1053,0.1937,20,0
14,mlp_out,tr,tier_3,transliteration,0.5825,0.3991,20,0
15,residual,tr,tier_3,transliteration,-0.8013,2.2411,20,0
15,attn_out,tr,tier_3,transliteration,-0.1015,0.1308,20,0
15,mlp_out,tr,tier_3,transliteration,0.3723,0.459,20,0
16,residual,tr,tier_3,transliteration,-0.9059,2.1664,20,0
16,attn_out,tr,tier_3,transliteration,-0.0062,0.095,20,0
16,mlp_out,tr,tier_3,transliteration,0.0381,0.1979,20,0
17,residual,tr,tier_3,transliteration,-0.8659,2.2074,20,0
17,attn_out,tr,tier_3,transliteration,-0.0069,0.0634,20,0
17,mlp_out,tr,tier_3,transliteration,0.4406,0.2883,20,0
18,residual,tr,tier_3,transliteration,-0.2761,0.9576,20,0
18,attn_out,tr,tier_3,transliteration,-0.0137,0.1364,20,0
18,mlp_out,tr,tier_3,transliteration,0.0361,0.1346,20,0
19,residual,tr,tier_3,transliteration,-0.4298,0.7055,20,0
19,attn_out,tr,tier_3,transliteration,0.0012,0.0573,20,0
19,mlp_out,tr,tier_3,transliteration,0.0519,0.0844,20,0
20,residual,tr,tier_3,transliteration,-0.1549,0.2382,20,0
20,attn_out,tr,tier_3,transliteration,-0.0192,0.0278,20,0
20,mlp_out,tr,tier_3,transliteration,-0.0809,0.0973,20,0
21,residual,tr,tier_3,transliteration,-0.2139,0.0967,20,0
21,attn_out,tr,tier_3,transliteration,-0.0759,0.0534,20,0
21,mlp_out,tr,tier_3,transliteration,-0.0846,0.04,20,0
22,residual,tr,tier_3,transliteration,-0.2446,0.0796,20,0
22,attn_out,tr,tier_3,transliteration,-0.0278,0.0155,20,0
22,mlp_out,tr,tier_3,transliteration,-0.0573,0.0268,20,0
23,residual,tr,tier_3,transliteration,-0.2655,0.07,20,0
23,attn_out,tr,tier_3,transliteration,-0.0245,0.0186,20,0
23,mlp_out,tr,tier_3,transliteration,-0.0354,0.0574,20,0
24,residual,tr,tier_3,transliteration,-0.207,0.0256,20,0
24,attn_out,tr,tier_3,transliteration,-0.0511,0.0257,20,0
24,mlp_out,tr,tier_3,transliteration,-0.0923,0.034,20,0
25,residual,tr,tier_3,transliteration,-0.1303,0.0203,20,0
25,attn_out,tr,tier_3,transliteration,0.0188,0.0181,20,0
25,mlp_out,tr,tier_3,transliteration,-0.0828,0.0251,20,0
26,residual,tr,tier_3,transliteration,-0.1285,0.0294,20,0
26,attn_out,tr,tier_3,transliteration,-0.0689,0.0349,20,0
26,mlp_out,tr,tier_3,transliteration,-0.0249,0.0137,20,0
27,residual,tr,tier_3,transliteration,0.0,0.0,20,0
27,attn_out,tr,tier_3,transliteration,0.0,0.0,20,0
27,mlp_out,tr,tier_3,transliteration,0.0,0.0,20,0
0,residual,id,tier_3,transliteration,-2.3173,1.0259,20,0
0,attn_out,id,tier_3,transliteration,-2.2745,1.0009,20,0
0,mlp_out,id,tier_3,transliteration,-1.9797,1.0169,20,0
1,residual,id,tier_3,transliteration,-1.2908,0.3556,20,0
1,attn_out,id,tier_3,transliteration,-0.0253,0.0887,20,0
1,mlp_out,id,tier_3,transliteration,-0.5172,0.3489,20,0
2,residual,id,tier_3,transliteration,-1.2174,0.5898,20,0
2,attn_out,id,tier_3,transliteration,-0.0133,0.1441,20,0
2,mlp_out,id,tier_3,transliteration,-0.7271,0.2741,20,0
3,residual,id,tier_3,transliteration,-0.9482,0.5686,20,0
3,attn_out,id,tier_3,transliteration,0.0322,0.134,20,0
3,mlp_out,id,tier_3,transliteration,-0.6597,0.396,20,0
4,residual,id,tier_3,transliteration,-0.9095,0.5963,20,0
4,attn_out,id,tier_3,transliteration,-0.1753,0.0992,20,0
4,mlp_out,id,tier_3,transliteration,-0.5148,0.5528,20,0
5,residual,id,tier_3,transliteration,-0.7727,0.7198,20,0
5,attn_out,id,tier_3,transliteration,-0.2342,0.1084,20,0
5,mlp_out,id,tier_3,transliteration,-0.1833,0.1793,20,0
6,residual,id,tier_3,transliteration,0.0932,0.5893,20,0
6,attn_out,id,tier_3,transliteration,-0.4326,0.2066,20,0
6,mlp_out,id,tier_3,transliteration,0.0562,0.4265,20,0
7,residual,id,tier_3,transliteration,0.0212,0.6908,20,0
7,attn_out,id,tier_3,transliteration,-0.3612,0.2543,20,0
7,mlp_out,id,tier_3,transliteration,-0.2189,0.2357,20,0
8,residual,id,tier_3,transliteration,0.07,0.6093,20,0
8,attn_out,id,tier_3,transliteration,-0.0803,0.0957,20,0
8,mlp_out,id,tier_3,transliteration,-0.2523,0.3327,20,0
9,residual,id,tier_3,transliteration,0.0145,0.6402,20,0
9,attn_out,id,tier_3,transliteration,0.1952,0.1098,20,0
9,mlp_out,id,tier_3,transliteration,0.4152,0.4435,20,0
10,residual,id,tier_3,transliteration,0.1515,0.5358,20,0
10,attn_out,id,tier_3,transliteration,0.2844,0.1974,20,0
10,mlp_out,id,tier_3,transliteration,-0.2663,0.2552,20,0
11,residual,id,tier_3,transliteration,0.1209,0.6079,20,0
11,attn_out,id,tier_3,transliteration,-0.2982,0.2997,20,0
11,mlp_out,id,tier_3,transliteration,-0.0225,0.5124,20,0
12,residual,id,tier_3,transliteration,0.2946,0.64,20,0
12,attn_out,id,tier_3,transliteration,0.0425,0.2276,20,0
12,mlp_out,id,tier_3,transliteration,0.2399,0.4853,20,0
13,residual,id,tier_3,transliteration,0.4672,0.6022,20,0
13,attn_out,id,tier_3,transliteration,0.0429,0.1798,20,0
13,mlp_out,id,tier_3,transliteration,0.3671,0.2927,20,0
14,residual,id,tier_3,transliteration,0.2279,0.4829,20,0
14,attn_out,id,tier_3,transliteration,-0.0022,0.1301,20,0
14,mlp_out,id,tier_3,transliteration,0.0473,0.322,20,0
15,residual,id,tier_3,transliteration,0.0198,0.6099,20,0
15,attn_out,id,tier_3,transliteration,-0.0991,0.1095,20,0
15,mlp_out,id,tier_3,transliteration,0.1617,0.2361,20,0
16,residual,id,tier_3,transliteration,-0.0681,0.6746,20,0
16,attn_out,id,tier_3,transliteration,-0.127,0.1871,20,0
16,mlp_out,id,tier_3,transliteration,-0.2377,0.1512,20,0
17,residual,id,tier_3,transliteration,-0.3289,0.747,20,0
17,attn_out,id,tier_3,transliteration,0.1137,0.0737,20,0
17,mlp_out,id,tier_3,transliteration,-0.4987,0.3692,20,0
18,residual,id,tier_3,transliteration,0.3444,0.534,20,0
18,attn_out,id,tier_3,transliteration,-0.0903,0.0505,20,0
18,mlp_out,id,tier_3,transliteration,0.0881,0.143,20,0
19,residual,id,tier_3,transliteration,0.2303,0.3356,20,0
19,attn_out,id,tier_3,transliteration,0.0241,0.0947,20,0
19,mlp_out,id,tier_3,transliteration,-0.0198,0.038,20,0
20,residual,id,tier_3,transliteration,0.0129,0.225,20,0
20,attn_out,id,tier_3,transliteration,0.0028,0.0176,20,0
20,mlp_out,id,tier_3,transliteration,0.0616,0.087,20,0
21,residual,id,tier_3,transliteration,-0.171,0.1943,20,0
21,attn_out,id,tier_3,transliteration,-0.0067,0.0474,20,0
21,mlp_out,id,tier_3,transliteration,-0.0239,0.0095,20,0
22,residual,id,tier_3,transliteration,-0.2486,0.1732,20,0
22,attn_out,id,tier_3,transliteration,-0.0216,0.0089,20,0
22,mlp_out,id,tier_3,transliteration,-0.0681,0.03,20,0
23,residual,id,tier_3,transliteration,-0.2083,0.1041,20,0
23,attn_out,id,tier_3,transliteration,-0.0248,0.028,20,0
23,mlp_out,id,tier_3,transliteration,-0.06,0.0205,20,0
24,residual,id,tier_3,transliteration,-0.1613,0.0841,20,0
24,attn_out,id,tier_3,transliteration,-0.0295,0.0091,20,0
24,mlp_out,id,tier_3,transliteration,-0.0699,0.0248,20,0
25,residual,id,tier_3,transliteration,-0.1143,0.046,20,0
25,attn_out,id,tier_3,transliteration,0.0053,0.0165,20,0
25,mlp_out,id,tier_3,transliteration,-0.0252,0.0251,20,0
26,residual,id,tier_3,transliteration,-0.1071,0.0459,20,0
26,attn_out,id,tier_3,transliteration,-0.0535,0.0195,20,0
26,mlp_out,id,tier_3,transliteration,-0.0014,0.0255,20,0
27,residual,id,tier_3,transliteration,0.0,0.0,20,0
27,attn_out,id,tier_3,transliteration,0.0,0.0,20,0
27,mlp_out,id,tier_3,transliteration,0.0,0.0,20,0
0,residual,hi,tier_3,transliteration,-0.8006,0.4976,20,0
0,attn_out,hi,tier_3,transliteration,-0.8924,0.6574,20,0
0,mlp_out,hi,tier_3,transliteration,-0.1996,0.3584,20,0
1,residual,hi,tier_3,transliteration,-0.4711,0.328,20,0
1,attn_out,hi,tier_3,transliteration,0.125,0.2251,20,0
1,mlp_out,hi,tier_3,transliteration,-0.1584,0.286,20,0
2,residual,hi,tier_3,transliteration,-0.4069,0.3662,20,0
2,attn_out,hi,tier_3,transliteration,0.1171,0.1716,20,0
2,mlp_out,hi,tier_3,transliteration,-0.1209,0.3597,20,0
3,residual,hi,tier_3,transliteration,-0.5669,0.2113,20,0
3,attn_out,hi,tier_3,transliteration,0.1174,0.1458,20,0
3,mlp_out,hi,tier_3,transliteration,-0.1425,0.2375,20,0
4,residual,hi,tier_3,transliteration,-0.5296,0.1572,20,0
4,attn_out,hi,tier_3,transliteration,0.0042,0.1716,20,0
4,mlp_out,hi,tier_3,transliteration,-0.1303,0.3192,20,0
5,residual,hi,tier_3,transliteration,-0.382,0.2316,20,0
5,attn_out,hi,tier_3,transliteration,-0.0614,0.074,20,0
5,mlp_out,hi,tier_3,transliteration,-0.2601,0.4019,20,0
6,residual,hi,tier_3,transliteration,-0.0345,0.1284,20,0
6,attn_out,hi,tier_3,transliteration,-0.0906,0.1922,20,0
6,mlp_out,hi,tier_3,transliteration,-0.1907,0.4063,20,0
7,residual,hi,tier_3,transliteration,-0.5672,0.8996,20,0
7,attn_out,hi,tier_3,transliteration,-0.2159,0.1919,20,0
7,mlp_out,hi,tier_3,transliteration,0.0353,0.2947,20,0
8,residual,hi,tier_3,transliteration,-0.8772,1.0758,20,0
8,attn_out,hi,tier_3,transliteration,0.0222,0.2169,20,0
8,mlp_out,hi,tier_3,transliteration,-0.0,0.1624,20,0
9,residual,hi,tier_3,transliteration,-1.0549,1.3447,20,0
9,attn_out,hi,tier_3,transliteration,-0.1863,0.2576,20,0
9,mlp_out,hi,tier_3,transliteration,0.0018,0.2187,20,0
10,residual,hi,tier_3,transliteration,-0.9183,1.2101,20,0
10,attn_out,hi,tier_3,transliteration,0.214,0.2389,20,0
10,mlp_out,hi,tier_3,transliteration,-0.1237,0.1561,20,0
11,residual,hi,tier_3,transliteration,-0.7657,1.0449,20,0
11,attn_out,hi,tier_3,transliteration,-0.0628,0.2669,20,0
11,mlp_out,hi,tier_3,transliteration,0.1012,0.2227,20,0
12,residual,hi,tier_3,transliteration,-0.6727,0.9905,20,0
12,attn_out,hi,tier_3,transliteration,0.0724,0.1525,20,0
12,mlp_out,hi,tier_3,transliteration,0.1774,0.2052,20,0
13,residual,hi,tier_3,transliteration,-0.8668,0.7337,20,0
13,attn_out,hi,tier_3,transliteration,0.2795,0.1832,20,0
13,mlp_out,hi,tier_3,transliteration,-0.068,0.3578,20,0
14,residual,hi,tier_3,transliteration,-0.8746,0.7926,20,0
14,attn_out,hi,tier_3,transliteration,-0.0276,0.1274,20,0
14,mlp_out,hi,tier_3,transliteration,0.1273,0.1295,20,0
15,residual,hi,tier_3,transliteration,-1.0536,0.7624,20,0
15,attn_out,hi,tier_3,transliteration,0.1925,0.2072,20,0
15,mlp_out,hi,tier_3,transliteration,0.091,0.3248,20,0
16,residual,hi,tier_3,transliteration,-1.2038,0.856,20,0
16,attn_out,hi,tier_3,transliteration,-0.0252,0.1918,20,0
16,mlp_out,hi,tier_3,transliteration,0.1168,0.2089,20,0
17,residual,hi,tier_3,transliteration,-1.2752,0.8679,20,0
17,attn_out,hi,tier_3,transliteration,-0.0409,0.1465,20,0
17,mlp_out,hi,tier_3,transliteration,-0.0594,0.1557,20,0
18,residual,hi,tier_3,transliteration,-0.7933,0.8504,20,0
18,attn_out,hi,tier_3,transliteration,0.0644,0.1136,20,0
18,mlp_out,hi,tier_3,transliteration,-0.0506,0.1046,20,0
19,residual,hi,tier_3,transliteration,-0.5506,0.9675,20,0
19,attn_out,hi,tier_3,transliteration,-0.0603,0.0465,20,0
19,mlp_out,hi,tier_3,transliteration,-0.0499,0.1231,20,0
20,residual,hi,tier_3,transliteration,-0.5551,1.0306,20,0
20,attn_out,hi,tier_3,transliteration,0.006,0.0317,20,0
20,mlp_out,hi,tier_3,transliteration,-0.0029,0.0602,20,0
21,residual,hi,tier_3,transliteration,-0.5937,0.8518,20,0
21,attn_out,hi,tier_3,transliteration,-0.0532,0.0197,20,0
21,mlp_out,hi,tier_3,transliteration,-0.0191,0.0492,20,0
22,residual,hi,tier_3,transliteration,-0.6858,0.9034,20,0
22,attn_out,hi,tier_3,transliteration,-0.014,0.0305,20,0
22,mlp_out,hi,tier_3,transliteration,-0.0649,0.0387,20,0
23,residual,hi,tier_3,transliteration,-0.5481,0.737,20,0
23,attn_out,hi,tier_3,transliteration,-0.0143,0.0278,20,0
23,mlp_out,hi,tier_3,transliteration,-0.0165,0.0315,20,0
24,residual,hi,tier_3,transliteration,-0.3405,0.4204,20,0
24,attn_out,hi,tier_3,transliteration,-0.0131,0.0084,20,0
24,mlp_out,hi,tier_3,transliteration,-0.0191,0.017,20,0
25,residual,hi,tier_3,transliteration,-0.1734,0.073,20,0
25,attn_out,hi,tier_3,transliteration,0.0308,0.0162,20,0
25,mlp_out,hi,tier_3,transliteration,-0.0469,0.0253,20,0
26,residual,hi,tier_3,transliteration,-0.1062,0.05,20,0
26,attn_out,hi,tier_3,transliteration,-0.0381,0.0153,20,0
26,mlp_out,hi,tier_3,transliteration,-0.018,0.0167,20,0
27,residual,hi,tier_3,transliteration,0.0,0.0,20,0
27,attn_out,hi,tier_3,transliteration,0.0,0.0,20,0
27,mlp_out,hi,tier_3,transliteration,0.0,0.0,20,0
0,residual,sw,tier_3,transliteration,0.1336,0.1111,20,0
0,attn_out,sw,tier_3,transliteration,0.1515,0.0951,20,0
0,mlp_out,sw,tier_3,transliteration,0.1367,0.1377,20,0
1,residual,sw,tier_3,transliteration,0.1428,0.1093,20,0
1,attn_out,sw,tier_3,transliteration,0.1334,0.1035,20,0
1,mlp_out,sw,tier_3,transliteration,0.1359,0.1306,20,0
2,residual,sw,tier_3,transliteration,-0.1485,0.1476,20,0
2,attn_out,sw,tier_3,transliteration,0.0616,0.1137,20,0
2,mlp_out,sw,tier_3,transliteration,0.0857,0.1248,20,0
3,residual,sw,tier_3,transliteration,-0.1827,0.2323,20,0
3,attn_out,sw,tier_3,transliteration,0.0329,0.1347,20,0
3,mlp_out,sw,tier_3,transliteration,0.0178,0.1528,20,0
4,residual,sw,tier_3,transliteration,-0.072,0.1285,20,0
4,attn_out,sw,tier_3,transliteration,0.022,0.0408,20,0
4,mlp_out,sw,tier_3,transliteration,0.0411,0.1701,20,0
5,residual,sw,tier_3,transliteration,-0.145,0.229,20,0
5,attn_out,sw,tier_3,transliteration,-0.0563,0.0683,20,0
5,mlp_out,sw,tier_3,transliteration,0.0949,0.1662,20,0
6,residual,sw,tier_3,transliteration,-0.2206,0.3409,20,0
6,attn_out,sw,tier_3,transliteration,-0.0242,0.1046,20,0
6,mlp_out,sw,tier_3,transliteration,0.1299,0.131,20,0
7,residual,sw,tier_3,transliteration,-0.3009,0.3594,20,0
7,attn_out,sw,tier_3,transliteration,0.0073,0.0289,20,0
7,mlp_out,sw,tier_3,transliteration,-0.0393,0.1432,20,0
8,residual,sw,tier_3,transliteration,-0.4043,0.3903,20,0
8,attn_out,sw,tier_3,transliteration,-0.0347,0.0801,20,0
8,mlp_out,sw,tier_3,transliteration,0.1061,0.062,20,0
9,residual,sw,tier_3,transliteration,-0.3951,0.6652,20,0
9,attn_out,sw,tier_3,transliteration,-0.0077,0.0722,20,0
9,mlp_out,sw,tier_3,transliteration,0.0562,0.1488,20,0
10,residual,sw,tier_3,transliteration,-0.3736,0.6982,20,0
10,attn_out,sw,tier_3,transliteration,-0.0276,0.0434,20,0
10,mlp_out,sw,tier_3,transliteration,0.0733,0.0607,20,0
11,residual,sw,tier_3,transliteration,-0.3691,0.6066,20,0
11,attn_out,sw,tier_3,transliteration,-0.0218,0.0527,20,0
11,mlp_out,sw,tier_3,transliteration,0.0619,0.108,20,0
12,residual,sw,tier_3,transliteration,-0.4271,0.5446,20,0
12,attn_out,sw,tier_3,transliteration,-0.027,0.0799,20,0
12,mlp_out,sw,tier_3,transliteration,0.0443,0.1167,20,0
13,residual,sw,tier_3,transliteration,-0.2873,0.4202,20,0
13,attn_out,sw,tier_3,transliteration,0.01,0.0677,20,0
13,mlp_out,sw,tier_3,transliteration,-0.0094,0.0719,20,0
14,residual,sw,tier_3,transliteration,-0.2204,0.3454,20,0
14,attn_out,sw,tier_3,transliteration,-0.0424,0.039,20,0
14,mlp_out,sw,tier_3,transliteration,-0.027,0.0644,20,0
15,residual,sw,tier_3,transliteration,-0.0206,0.2683,20,0
15,attn_out,sw,tier_3,transliteration,-0.0372,0.0666,20,0
15,mlp_out,sw,tier_3,transliteration,0.0206,0.0765,20,0
16,residual,sw,tier_3,transliteration,-0.1999,0.2848,20,0
16,attn_out,sw,tier_3,transliteration,-0.0471,0.0959,20,0
16,mlp_out,sw,tier_3,transliteration,-0.0698,0.1564,20,0
17,residual,sw,tier_3,transliteration,-0.2757,0.1839,20,0
17,attn_out,sw,tier_3,transliteration,-0.0352,0.1387,20,0
17,mlp_out,sw,tier_3,transliteration,-0.066,0.1373,20,0
18,residual,sw,tier_3,transliteration,0.0582,0.0716,20,0
18,attn_out,sw,tier_3,transliteration,-0.0033,0.0263,20,0
18,mlp_out,sw,tier_3,transliteration,-0.0221,0.0599,20,0
19,residual,sw,tier_3,transliteration,0.0043,0.0729,20,0
19,attn_out,sw,tier_3,transliteration,0.0025,0.029,20,0
19,mlp_out,sw,tier_3,transliteration,0.0113,0.0354,20,0
20,residual,sw,tier_3,transliteration,0.0358,0.0829,20,0
20,attn_out,sw,tier_3,transliteration,0.0023,0.0062,20,0
20,mlp_out,sw,tier_3,transliteration,-0.0094,0.008,20,0
21,residual,sw,tier_3,transliteration,0.0252,0.0509,20,0
21,attn_out,sw,tier_3,transliteration,-0.0129,0.0133,20,0
21,mlp_out,sw,tier_3,transliteration,0.0126,0.0428,20,0
22,residual,sw,tier_3,transliteration,-0.0123,0.0236,20,0
22,attn_out,sw,tier_3,transliteration,-0.0027,0.0097,20,0
22,mlp_out,sw,tier_3,transliteration,0.006,0.0173,20,0
23,residual,sw,tier_3,transliteration,-0.0137,0.0246,20,0
23,attn_out,sw,tier_3,transliteration,0.0039,0.0091,20,0
23,mlp_out,sw,tier_3,transliteration,-0.0031,0.0092,20,0
24,residual,sw,tier_3,transliteration,-0.0137,0.0209,20,0
24,attn_out,sw,tier_3,transliteration,0.0007,0.0026,20,0
24,mlp_out,sw,tier_3,transliteration,-0.0002,0.0038,20,0
25,residual,sw,tier_3,transliteration,-0.0024,0.0098,20,0
25,attn_out,sw,tier_3,transliteration,0.0006,0.003,20,0
25,mlp_out,sw,tier_3,transliteration,0.0009,0.0037,20,0
26,residual,sw,tier_3,transliteration,0.0007,0.0046,20,0
26,attn_out,sw,tier_3,transliteration,-0.0003,0.0016,20,0
26,mlp_out,sw,tier_3,transliteration,0.002,0.0018,20,0
27,residual,sw,tier_3,transliteration,0.0,0.0,20,0
27,attn_out,sw,tier_3,transliteration,0.0,0.0,20,0
27,mlp_out,sw,tier_3,transliteration,0.0,0.0,20,0
0,residual,yo,tier_4,transliteration,0.3586,0.5416,20,0
0,attn_out,yo,tier_4,transliteration,0.3554,0.5272,20,0
0,mlp_out,yo,tier_4,transliteration,0.3089,0.4243,20,0
1,residual,yo,tier_4,transliteration,0.2183,0.5091,20,0
1,attn_out,yo,tier_4,transliteration,-0.0011,0.0613,20,0
1,mlp_out,yo,tier_4,transliteration,0.0987,0.0802,20,0
2,residual,yo,tier_4,transliteration,0.1014,0.5751,20,0
2,attn_out,yo,tier_4,transliteration,0.0373,0.0852,20,0
2,mlp_out,yo,tier_4,transliteration,-0.0817,0.149,20,0
3,residual,yo,tier_4,transliteration,0.037,0.5653,20,0
3,attn_out,yo,tier_4,transliteration,0.0538,0.0803,20,0
3,mlp_out,yo,tier_4,transliteration,0.0454,0.0959,20,0
4,residual,yo,tier_4,transliteration,0.0863,0.5473,20,0
4,attn_out,yo,tier_4,transliteration,0.0074,0.0613,20,0
4,mlp_out,yo,tier_4,transliteration,0.0667,0.0588,20,0
5,residual,yo,tier_4,transliteration,0.0827,0.4865,20,0
5,attn_out,yo,tier_4,transliteration,-0.0333,0.0667,20,0
5,mlp_out,yo,tier_4,transliteration,-0.0739,0.1263,20,0
6,residual,yo,tier_4,transliteration,0.0479,0.4964,20,0
6,attn_out,yo,tier_4,transliteration,-0.0672,0.1149,20,0
6,mlp_out,yo,tier_4,transliteration,-0.0068,0.1983,20,0
7,residual,yo,tier_4,transliteration,0.232,0.4128,20,0
7,attn_out,yo,tier_4,transliteration,0.0738,0.0725,20,0
7,mlp_out,yo,tier_4,transliteration,0.0858,0.2584,20,0
8,residual,yo,tier_4,transliteration,0.183,0.3885,20,0
8,attn_out,yo,tier_4,transliteration,0.0017,0.0366,20,0
8,mlp_out,yo,tier_4,transliteration,0.0037,0.0969,20,0
9,residual,yo,tier_4,transliteration,0.2824,0.3519,20,0
9,attn_out,yo,tier_4,transliteration,0.0563,0.0751,20,0
9,mlp_out,yo,tier_4,transliteration,0.1731,0.2422,20,0
10,residual,yo,tier_4,transliteration,0.2093,0.2269,20,0
10,attn_out,yo,tier_4,transliteration,0.0226,0.0927,20,0
10,mlp_out,yo,tier_4,transliteration,0.1619,0.1529,20,0
11,residual,yo,tier_4,transliteration,0.2403,0.1168,20,0
11,attn_out,yo,tier_4,transliteration,-0.0093,0.066,20,0
11,mlp_out,yo,tier_4,transliteration,0.0333,0.0355,20,0
12,residual,yo,tier_4,transliteration,0.314,0.1074,20,0
12,attn_out,yo,tier_4,transliteration,-0.0004,0.0163,20,0
12,mlp_out,yo,tier_4,transliteration,0.1175,0.1501,20,0
13,residual,yo,tier_4,transliteration,0.2942,0.0995,20,0
13,attn_out,yo,tier_4,transliteration,0.0081,0.05,20,0
13,mlp_out,yo,tier_4,transliteration,-0.0133,0.075,20,0
14,residual,yo,tier_4,transliteration,0.2562,0.1012,20,0
14,attn_out,yo,tier_4,transliteration,-0.0265,0.0156,20,0
14,mlp_out,yo,tier_4,transliteration,0.0141,0.0458,20,0
15,residual,yo,tier_4,transliteration,0.2255,0.0943,20,0
15,attn_out,yo,tier_4,transliteration,-0.0009,0.0474,20,0
15,mlp_out,yo,tier_4,transliteration,-0.0188,0.0328,20,0
16,residual,yo,tier_4,transliteration,0.1993,0.1299,20,0
